filepath,label
dataset\hail\0022.jpg,hail
dataset\hail\0023.jpg,hail
dataset\hail\0024.jpg,hail
dataset\hail\0025.jpg,hail
dataset\hail\0026.jpg,hail
dataset\hail\0027.jpg,hail
dataset\hail\0028.jpg,hail
dataset\hail\0029.jpg,hail
dataset\hail\0030.jpg,hail
dataset\hail\0031.jpg,hail
dataset\hail\0032.jpg,hail
dataset\hail\0033.jpg,hail
dataset\hail\0034.jpg,hail
dataset\hail\0035.jpg,hail
dataset\hail\0036.jpg,hail
dataset\hail\0037.jpg,hail
dataset\hail\0038.jpg,hail
dataset\hail\0039.jpg,hail
dataset\hail\0040.jpg,hail
dataset\hail\0041.jpg,hail
dataset\hail\0042.jpg,hail
dataset\hail\0043.jpg,hail
dataset\hail\0044.jpg,hail
dataset\hail\0045.jpg,hail
dataset\hail\0046.jpg,hail
dataset\hail\0047.jpg,hail
dataset\hail\0048.jpg,hail
dataset\hail\0049.jpg,hail
dataset\hail\0050.jpg,hail
dataset\hail\0051.jpg,hail
dataset\hail\0052.jpg,hail
dataset\hail\0053.jpg,hail
dataset\hail\0054.jpg,hail
dataset\hail\0055.jpg,hail
dataset\hail\0056.jpg,hail
dataset\hail\0057.jpg,hail
dataset\hail\0058.jpg,hail
dataset\hail\0059.jpg,hail
dataset\hail\0060.jpg,hail
dataset\hail\0061.jpg,hail
dataset\hail\0062.jpg,hail
dataset\hail\0063.jpg,hail
dataset\hail\0064.jpg,hail
dataset\hail\0065.jpg,hail
dataset\hail\0066.jpg,hail
dataset\hail\0067.jpg,hail
dataset\hail\0068.jpg,hail
dataset\hail\0069.jpg,hail
dataset\hail\0070.jpg,hail
dataset\hail\0071.jpg,hail
dataset\hail\0072.jpg,hail
dataset\hail\0073.jpg,hail
dataset\hail\0074.jpg,hail
dataset\hail\0075.jpg,hail
dataset\hail\0076.jpg,hail
dataset\hail\0077.jpg,hail
dataset\hail\0078.jpg,hail
dataset\hail\0079.jpg,hail
dataset\hail\0080.jpg,hail
dataset\hail\0081.jpg,hail
dataset\hail\0082.jpg,hail
dataset\hail\0083.jpg,hail
dataset\hail\0084.jpg,hail
dataset\hail\0085.jpg,hail
dataset\hail\0086.jpg,hail
dataset\hail\0087.jpg,hail
dataset\hail\0088.jpg,hail
dataset\hail\0089.jpg,hail
dataset\hail\0090.jpg,hail
dataset\hail\0091.jpg,hail
dataset\hail\0092.jpg,hail
dataset\hail\0093.jpg,hail
dataset\hail\0094.jpg,hail
dataset\hail\0095.jpg,hail
dataset\hail\0096.jpg,hail
dataset\hail\0097.jpg,hail
dataset\hail\0098.jpg,hail
dataset\hail\0099.jpg,hail
dataset\hail\0100.jpg,hail
dataset\hail\0101.jpg,hail
dataset\hail\0102.jpg,hail
dataset\hail\0103.jpg,hail
dataset\hail\0104.jpg,hail
dataset\hail\0105.jpg,hail
dataset\hail\0106.jpg,hail
dataset\hail\0107.jpg,hail
dataset\hail\0108.jpg,hail
dataset\hail\0109.jpg,hail
dataset\hail\0110.jpg,hail
dataset\hail\0111.jpg,hail
dataset\hail\0112.jpg,hail
dataset\hail\0113.jpg,hail
dataset\hail\0114.jpg,hail
dataset\hail\0115.jpg,hail
dataset\hail\0116.jpg,hail
dataset\hail\0117.jpg,hail
dataset\hail\0118.jpg,hail
dataset\hail\0119.jpg,hail
dataset\hail\0120.jpg,hail
dataset\hail\0121.jpg,hail
dataset\hail\0122.jpg,hail
dataset\hail\0123.jpg,hail
dataset\hail\0124.jpg,hail
dataset\hail\0125.jpg,hail
dataset\hail\0126.jpg,hail
dataset\hail\0127.jpg,hail
dataset\hail\0128.jpg,hail
dataset\hail\0129.jpg,hail
dataset\hail\0130.jpg,hail
dataset\hail\0131.jpg,hail
dataset\hail\0132.jpg,hail
dataset\hail\0133.jpg,hail
dataset\hail\0134.jpg,hail
dataset\hail\0135.jpg,hail
dataset\hail\0136.jpg,hail
dataset\hail\0137.jpg,hail
dataset\hail\0138.jpg,hail
dataset\hail\0139.jpg,hail
dataset\hail\0140.jpg,hail
dataset\hail\0141.jpg,hail
dataset\hail\0142.jpg,hail
dataset\hail\0143.jpg,hail
dataset\hail\0144.jpg,hail
dataset\hail\0145.jpg,hail
dataset\hail\0146.jpg,hail
dataset\hail\0147.jpg,hail
dataset\hail\0148.jpg,hail
dataset\hail\0149.jpg,hail
dataset\hail\0150.jpg,hail
dataset\hail\0151.jpg,hail
dataset\hail\0152.jpg,hail
dataset\hail\0153.jpg,hail
dataset\hail\0154.jpg,hail
dataset\hail\0155.jpg,hail
dataset\hail\0156.jpg,hail
dataset\hail\0157.jpg,hail
dataset\hail\0158.jpg,hail
dataset\hail\0159.jpg,hail
dataset\hail\0160.jpg,hail
dataset\hail\0161.jpg,hail
dataset\hail\0162.jpg,hail
dataset\hail\0163.jpg,hail
dataset\hail\0164.jpg,hail
dataset\hail\0165.jpg,hail
dataset\hail\0166.jpg,hail
dataset\hail\0167.jpg,hail
dataset\hail\0168.jpg,hail
dataset\hail\0169.jpg,hail
dataset\hail\0170.jpg,hail
dataset\hail\0171.jpg,hail
dataset\hail\0172.jpg,hail
dataset\hail\0173.jpg,hail
dataset\hail\0174.jpg,hail
dataset\hail\0175.jpg,hail
dataset\hail\0176.jpg,hail
dataset\hail\0177.jpg,hail
dataset\hail\0178.jpg,hail
dataset\hail\0179.jpg,hail
dataset\hail\0180.jpg,hail
dataset\hail\0181.jpg,hail
dataset\hail\0182.jpg,hail
dataset\hail\0183.jpg,hail
dataset\hail\0184.jpg,hail
dataset\hail\0185.jpg,hail
dataset\hail\0186.jpg,hail
dataset\hail\0187.jpg,hail
dataset\hail\0188.jpg,hail
dataset\hail\0189.jpg,hail
dataset\hail\0190.jpg,hail
dataset\hail\0191.jpg,hail
dataset\hail\0192.jpg,hail
dataset\hail\0193.jpg,hail
dataset\hail\0194.jpg,hail
dataset\hail\0195.jpg,hail
dataset\hail\0196.jpg,hail
dataset\hail\0197.jpg,hail
dataset\hail\0198.jpg,hail
dataset\hail\0199.jpg,hail
dataset\hail\0200.jpg,hail
dataset\hail\0201.jpg,hail
dataset\hail\0202.jpg,hail
dataset\hail\0203.jpg,hail
dataset\hail\0204.jpg,hail
dataset\hail\0205.jpg,hail
dataset\hail\0206.jpg,hail
dataset\hail\0207.jpg,hail
dataset\hail\0208.jpg,hail
dataset\hail\0209.jpg,hail
dataset\hail\0210.jpg,hail
dataset\hail\0211.jpg,hail
dataset\hail\0212.jpg,hail
dataset\hail\0213.jpg,hail
dataset\hail\0214.jpg,hail
dataset\hail\0215.jpg,hail
dataset\hail\0216.jpg,hail
dataset\hail\0217.jpg,hail
dataset\hail\0218.jpg,hail
dataset\hail\0219.jpg,hail
dataset\hail\0220.jpg,hail
dataset\hail\0221.jpg,hail
dataset\hail\0222.jpg,hail
dataset\hail\0223.jpg,hail
dataset\hail\0224.jpg,hail
dataset\hail\0225.jpg,hail
dataset\hail\0226.jpg,hail
dataset\hail\0227.jpg,hail
dataset\hail\0228.jpg,hail
dataset\hail\0229.jpg,hail
dataset\hail\0230.jpg,hail
dataset\hail\0231.jpg,hail
dataset\hail\0232.jpg,hail
dataset\hail\0233.jpg,hail
dataset\hail\0234.jpg,hail
dataset\hail\0235.jpg,hail
dataset\hail\0236.jpg,hail
dataset\hail\0237.jpg,hail
dataset\hail\0238.jpg,hail
dataset\hail\0239.jpg,hail
dataset\hail\0240.jpg,hail
dataset\hail\0241.jpg,hail
dataset\hail\0242.jpg,hail
dataset\hail\0243.jpg,hail
dataset\hail\0244.jpg,hail
dataset\hail\0245.jpg,hail
dataset\hail\0246.jpg,hail
dataset\hail\0247.jpg,hail
dataset\hail\0248.jpg,hail
dataset\hail\0249.jpg,hail
dataset\hail\0250.jpg,hail
dataset\hail\0251.jpg,hail
dataset\hail\0252.jpg,hail
dataset\hail\0253.jpg,hail
dataset\hail\0254.jpg,hail
dataset\hail\0255.jpg,hail
dataset\hail\0256.jpg,hail
dataset\hail\0257.jpg,hail
dataset\hail\0258.jpg,hail
dataset\hail\0259.jpg,hail
dataset\hail\0260.jpg,hail
dataset\hail\0261.jpg,hail
dataset\hail\0262.jpg,hail
dataset\hail\0263.jpg,hail
dataset\hail\0264.jpg,hail
dataset\hail\0265.jpg,hail
dataset\hail\0266.jpg,hail
dataset\hail\0267.jpg,hail
dataset\hail\0268.jpg,hail
dataset\hail\0269.jpg,hail
dataset\hail\0270.jpg,hail
dataset\hail\0271.jpg,hail
dataset\hail\0272.jpg,hail
dataset\hail\0273.jpg,hail
dataset\hail\0274.jpg,hail
dataset\hail\0275.jpg,hail
dataset\hail\0276.jpg,hail
dataset\hail\0277.jpg,hail
dataset\hail\0278.jpg,hail
dataset\hail\0279.jpg,hail
dataset\hail\0280.jpg,hail
dataset\hail\0281.jpg,hail
dataset\hail\0282.jpg,hail
dataset\hail\0283.jpg,hail
dataset\hail\0284.jpg,hail
dataset\hail\0285.jpg,hail
dataset\hail\0286.jpg,hail
dataset\hail\0287.jpg,hail
dataset\hail\0288.jpg,hail
dataset\hail\0289.jpg,hail
dataset\hail\0290.jpg,hail
dataset\hail\0291.jpg,hail
dataset\hail\0292.jpg,hail
dataset\hail\0293.jpg,hail
dataset\hail\0294.jpg,hail
dataset\hail\0295.jpg,hail
dataset\hail\0296.jpg,hail
dataset\hail\0297.jpg,hail
dataset\hail\0298.jpg,hail
dataset\hail\0299.jpg,hail
dataset\hail\0300.jpg,hail
dataset\hail\0301.jpg,hail
dataset\hail\0302.jpg,hail
dataset\hail\0303.jpg,hail
dataset\hail\0304.jpg,hail
dataset\hail\0305.jpg,hail
dataset\hail\0306.jpg,hail
dataset\hail\0307.jpg,hail
dataset\hail\0308.jpg,hail
dataset\hail\0309.jpg,hail
dataset\hail\0310.jpg,hail
dataset\hail\0311.jpg,hail
dataset\hail\0312.jpg,hail
dataset\hail\0313.jpg,hail
dataset\hail\0314.jpg,hail
dataset\hail\0315.jpg,hail
dataset\hail\0316.jpg,hail
dataset\hail\0317.jpg,hail
dataset\hail\0318.jpg,hail
dataset\hail\0319.jpg,hail
dataset\hail\0320.jpg,hail
dataset\hail\0321.jpg,hail
dataset\hail\0322.jpg,hail
dataset\hail\0323.jpg,hail
dataset\hail\0324.jpg,hail
dataset\hail\0325.jpg,hail
dataset\hail\0326.jpg,hail
dataset\hail\0327.jpg,hail
dataset\hail\0328.jpg,hail
dataset\hail\0329.jpg,hail
dataset\hail\0330.jpg,hail
dataset\hail\0331.jpg,hail
dataset\hail\0332.jpg,hail
dataset\hail\0333.jpg,hail
dataset\hail\0334.jpg,hail
dataset\hail\0335.jpg,hail
dataset\hail\0336.jpg,hail
dataset\hail\0337.jpg,hail
dataset\hail\0338.jpg,hail
dataset\hail\0339.jpg,hail
dataset\hail\0340.jpg,hail
dataset\hail\0341.jpg,hail
dataset\hail\0342.jpg,hail
dataset\hail\0343.jpg,hail
dataset\hail\0344.jpg,hail
dataset\hail\0345.jpg,hail
dataset\hail\0346.jpg,hail
dataset\hail\0347.jpg,hail
dataset\hail\0348.jpg,hail
dataset\hail\0349.jpg,hail
dataset\hail\0350.jpg,hail
dataset\hail\0351.jpg,hail
dataset\hail\0352.jpg,hail
dataset\hail\0353.jpg,hail
dataset\hail\0354.jpg,hail
dataset\hail\0355.jpg,hail
dataset\hail\0356.jpg,hail
dataset\hail\0357.jpg,hail
dataset\hail\0358.jpg,hail
dataset\hail\0359.jpg,hail
dataset\hail\0360.jpg,hail
dataset\hail\0361.jpg,hail
dataset\hail\0362.jpg,hail
dataset\hail\0363.jpg,hail
dataset\hail\0364.jpg,hail
dataset\hail\0365.jpg,hail
dataset\hail\0366.jpg,hail
dataset\hail\0367.jpg,hail
dataset\hail\0368.jpg,hail
dataset\hail\0369.jpg,hail
dataset\hail\0370.jpg,hail
dataset\hail\0371.jpg,hail
dataset\hail\0372.jpg,hail
dataset\hail\0373.jpg,hail
dataset\hail\0374.jpg,hail
dataset\hail\0375.jpg,hail
dataset\hail\0376.jpg,hail
dataset\hail\0377.jpg,hail
dataset\hail\0378.jpg,hail
dataset\hail\0379.jpg,hail
dataset\hail\0380.jpg,hail
dataset\hail\0381.jpg,hail
dataset\hail\0382.jpg,hail
dataset\hail\0383.jpg,hail
dataset\hail\0384.jpg,hail
dataset\hail\0385.jpg,hail
dataset\hail\0386.jpg,hail
dataset\hail\0387.jpg,hail
dataset\hail\0388.jpg,hail
dataset\hail\0389.jpg,hail
dataset\hail\0390.jpg,hail
dataset\hail\0391.jpg,hail
dataset\hail\0392.jpg,hail
dataset\hail\0393.jpg,hail
dataset\hail\0394.jpg,hail
dataset\hail\0395.jpg,hail
dataset\hail\0396.jpg,hail
dataset\hail\0397.jpg,hail
dataset\hail\0398.jpg,hail
dataset\hail\0399.jpg,hail
dataset\hail\0400.jpg,hail
dataset\hail\0401.jpg,hail
dataset\hail\0402.jpg,hail
dataset\hail\0403.jpg,hail
dataset\hail\0404.jpg,hail
dataset\hail\0405.jpg,hail
dataset\hail\0406.jpg,hail
dataset\hail\0407.jpg,hail
dataset\hail\0408.jpg,hail
dataset\hail\0409.jpg,hail
dataset\hail\0410.jpg,hail
dataset\hail\0411.jpg,hail
dataset\hail\0412.jpg,hail
dataset\hail\0413.jpg,hail
dataset\hail\0414.jpg,hail
dataset\hail\0415.jpg,hail
dataset\hail\0416.jpg,hail
dataset\hail\0417.jpg,hail
dataset\hail\0418.jpg,hail
dataset\hail\0419.jpg,hail
dataset\hail\0420.jpg,hail
dataset\hail\0421.jpg,hail
dataset\hail\0422.jpg,hail
dataset\hail\0423.jpg,hail
dataset\hail\0424.jpg,hail
dataset\hail\0425.jpg,hail
dataset\hail\0426.jpg,hail
dataset\hail\0427.jpg,hail
dataset\hail\0428.jpg,hail
dataset\hail\0429.jpg,hail
dataset\hail\0430.jpg,hail
dataset\hail\0431.jpg,hail
dataset\hail\0432.jpg,hail
dataset\hail\0433.jpg,hail
dataset\hail\0434.jpg,hail
dataset\hail\0435.jpg,hail
dataset\hail\0436.jpg,hail
dataset\hail\0437.jpg,hail
dataset\hail\0438.jpg,hail
dataset\hail\0439.jpg,hail
dataset\hail\0440.jpg,hail
dataset\hail\0441.jpg,hail
dataset\hail\0442.jpg,hail
dataset\hail\0443.jpg,hail
dataset\hail\0444.jpg,hail
dataset\hail\0445.jpg,hail
dataset\hail\0446.jpg,hail
dataset\hail\0447.jpg,hail
dataset\hail\0448.jpg,hail
dataset\hail\0449.jpg,hail
dataset\hail\0450.jpg,hail
dataset\hail\0451.jpg,hail
dataset\hail\0452.jpg,hail
dataset\hail\0453.jpg,hail
dataset\hail\0454.jpg,hail
dataset\hail\0455.jpg,hail
dataset\hail\0456.jpg,hail
dataset\hail\0457.jpg,hail
dataset\hail\0458.jpg,hail
dataset\hail\0459.jpg,hail
dataset\hail\0460.jpg,hail
dataset\hail\0461.jpg,hail
dataset\hail\0462.jpg,hail
dataset\hail\0463.jpg,hail
dataset\hail\0464.jpg,hail
dataset\hail\0465.jpg,hail
dataset\hail\0466.jpg,hail
dataset\hail\0467.jpg,hail
dataset\hail\0468.jpg,hail
dataset\hail\0469.jpg,hail
dataset\hail\0470.jpg,hail
dataset\hail\0471.jpg,hail
dataset\hail\0472.jpg,hail
dataset\hail\0473.jpg,hail
dataset\hail\0474.jpg,hail
dataset\hail\0475.jpg,hail
dataset\hail\0476.jpg,hail
dataset\hail\0477.jpg,hail
dataset\hail\0478.jpg,hail
dataset\hail\0479.jpg,hail
dataset\hail\0480.jpg,hail
dataset\hail\0481.jpg,hail
dataset\hail\0482.jpg,hail
dataset\hail\0483.jpg,hail
dataset\hail\0484.jpg,hail
dataset\hail\0485.jpg,hail
dataset\hail\0486.jpg,hail
dataset\hail\0487.jpg,hail
dataset\hail\0488.jpg,hail
dataset\hail\0489.jpg,hail
dataset\hail\0490.jpg,hail
dataset\hail\0491.jpg,hail
dataset\hail\0492.jpg,hail
dataset\hail\0493.jpg,hail
dataset\hail\0494.jpg,hail
dataset\hail\0495.jpg,hail
dataset\hail\0496.jpg,hail
dataset\hail\0497.jpg,hail
dataset\hail\0498.jpg,hail
dataset\hail\0499.jpg,hail
dataset\hail\0500.jpg,hail
dataset\hail\0501.jpg,hail
dataset\hail\0502.jpg,hail
dataset\hail\0503.jpg,hail
dataset\hail\0504.jpg,hail
dataset\hail\0505.jpg,hail
dataset\hail\0506.jpg,hail
dataset\hail\0507.jpg,hail
dataset\hail\0508.jpg,hail
dataset\hail\0509.jpg,hail
dataset\hail\0510.jpg,hail
dataset\hail\0511.jpg,hail
dataset\hail\0512.jpg,hail
dataset\hail\0513.jpg,hail
dataset\hail\0514.jpg,hail
dataset\hail\0515.jpg,hail
dataset\hail\0516.jpg,hail
dataset\hail\0517.jpg,hail
dataset\hail\0518.jpg,hail
dataset\hail\0519.jpg,hail
dataset\hail\0520.jpg,hail
dataset\hail\0521.jpg,hail
dataset\hail\0522.jpg,hail
dataset\hail\0523.jpg,hail
dataset\hail\0524.jpg,hail
dataset\hail\0525.jpg,hail
dataset\hail\0526.jpg,hail
dataset\hail\0527.jpg,hail
dataset\hail\0528.jpg,hail
dataset\hail\0529.jpg,hail
dataset\hail\0530.jpg,hail
dataset\hail\0531.jpg,hail
dataset\hail\0532.jpg,hail
dataset\hail\0533.jpg,hail
dataset\hail\0534.jpg,hail
dataset\hail\0535.jpg,hail
dataset\hail\0536.jpg,hail
dataset\hail\0537.jpg,hail
dataset\hail\0538.jpg,hail
dataset\hail\0539.jpg,hail
dataset\hail\0540.jpg,hail
dataset\hail\0541.jpg,hail
dataset\hail\0542.jpg,hail
dataset\hail\0543.jpg,hail
dataset\hail\0544.jpg,hail
dataset\hail\0545.jpg,hail
dataset\hail\0546.jpg,hail
dataset\hail\0547.jpg,hail
dataset\hail\0548.jpg,hail
dataset\hail\0549.jpg,hail
dataset\hail\0550.jpg,hail
dataset\hail\0551.jpg,hail
dataset\hail\0552.jpg,hail
dataset\hail\0553.jpg,hail
dataset\hail\0554.jpg,hail
dataset\hail\0555.jpg,hail
dataset\hail\0556.jpg,hail
dataset\hail\0557.jpg,hail
dataset\hail\0558.jpg,hail
dataset\hail\0559.jpg,hail
dataset\hail\0560.jpg,hail
dataset\hail\0561.jpg,hail
dataset\hail\0562.jpg,hail
dataset\hail\0563.jpg,hail
dataset\hail\0564.jpg,hail
dataset\hail\0565.jpg,hail
dataset\hail\0566.jpg,hail
dataset\hail\0567.jpg,hail
dataset\hail\0568.jpg,hail
dataset\hail\0569.jpg,hail
dataset\hail\0570.jpg,hail
dataset\hail\0571.jpg,hail
dataset\hail\0572.jpg,hail
dataset\hail\0573.jpg,hail
dataset\hail\0574.jpg,hail
dataset\hail\0575.jpg,hail
dataset\hail\0576.jpg,hail
dataset\hail\0577.jpg,hail
dataset\hail\0578.jpg,hail
dataset\hail\0579.jpg,hail
dataset\hail\0580.jpg,hail
dataset\hail\0581.jpg,hail
dataset\hail\0582.jpg,hail
dataset\hail\0583.jpg,hail
dataset\hail\0584.jpg,hail
dataset\hail\0585.jpg,hail
dataset\hail\0586.jpg,hail
dataset\hail\0587.jpg,hail
dataset\hail\0588.jpg,hail
dataset\hail\0589.jpg,hail
dataset\hail\0590.jpg,hail
dataset\rain\1011.jpg,rain
balanced_augmented_dataset\rain\1011_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1011_aug_bal1.jpg,rain
dataset\rain\1013.jpg,rain
balanced_augmented_dataset\rain\1013_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1013_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1013_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1013_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\1013_aug_bal4.jpg,rain
dataset\rain\1017.jpg,rain
balanced_augmented_dataset\rain\1017_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1017_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1017_aug_bal2.jpg,rain
dataset\rain\102.jpg,rain
balanced_augmented_dataset\rain\102_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\102_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\102_aug_bal2.jpg,rain
dataset\rain\1021.jpg,rain
balanced_augmented_dataset\rain\1021_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1021_aug_bal1.jpg,rain
dataset\rain\103.jpg,rain
balanced_augmented_dataset\rain\103_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\103_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\103_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\103_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\103_aug_bal4.jpg,rain
dataset\rain\1030.jpg,rain
balanced_augmented_dataset\rain\1030_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1030_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1030_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1030_aug_bal3.jpg,rain
dataset\rain\1036.jpg,rain
balanced_augmented_dataset\rain\1036_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1036_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1036_aug_bal2.jpg,rain
dataset\rain\1038.jpg,rain
balanced_augmented_dataset\rain\1038_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1038_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1038_aug_bal2.jpg,rain
dataset\rain\1044.jpg,rain
balanced_augmented_dataset\rain\1044_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1044_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1044_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1044_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\1044_aug_bal4.jpg,rain
dataset\rain\1048.jpg,rain
balanced_augmented_dataset\rain\1048_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1048_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1048_aug_bal2.jpg,rain
dataset\rain\105.jpg,rain
balanced_augmented_dataset\rain\105_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\105_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\105_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\105_aug_bal3.jpg,rain
dataset\rain\1051.jpg,rain
balanced_augmented_dataset\rain\1051_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1051_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1051_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1051_aug_bal3.jpg,rain
dataset\rain\1053.jpg,rain
balanced_augmented_dataset\rain\1053_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1053_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1053_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1053_aug_bal3.jpg,rain
dataset\rain\1056.jpg,rain
balanced_augmented_dataset\rain\1056_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1056_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1056_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1056_aug_bal3.jpg,rain
dataset\rain\1058.jpg,rain
balanced_augmented_dataset\rain\1058_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1058_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1058_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1058_aug_bal3.jpg,rain
dataset\rain\106.jpg,rain
balanced_augmented_dataset\rain\106_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\106_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\106_aug_bal2.jpg,rain
dataset\rain\1061.jpg,rain
balanced_augmented_dataset\rain\1061_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1061_aug_bal1.jpg,rain
dataset\rain\1067.jpg,rain
balanced_augmented_dataset\rain\1067_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1067_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1067_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1067_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\1067_aug_bal4.jpg,rain
dataset\rain\107.jpg,rain
balanced_augmented_dataset\rain\107_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\107_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\107_aug_bal2.jpg,rain
dataset\rain\1070.jpg,rain
balanced_augmented_dataset\rain\1070_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1070_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1070_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1070_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\1070_aug_bal4.jpg,rain
dataset\rain\1074.jpg,rain
balanced_augmented_dataset\rain\1074_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1074_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1074_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1074_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\1074_aug_bal4.jpg,rain
dataset\rain\1075.jpg,rain
balanced_augmented_dataset\rain\1075_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1075_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1075_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1075_aug_bal3.jpg,rain
balanced_augmented_dataset\rain\1075_aug_bal4.jpg,rain
dataset\rain\1078.jpg,rain
balanced_augmented_dataset\rain\1078_aug_bal0.jpg,rain
dataset\rain\1082.jpg,rain
balanced_augmented_dataset\rain\1082_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1082_aug_bal1.jpg,rain
balanced_augmented_dataset\rain\1082_aug_bal2.jpg,rain
balanced_augmented_dataset\rain\1082_aug_bal3.jpg,rain
dataset\rain\1084.jpg,rain
balanced_augmented_dataset\rain\1084_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1084_aug_bal1.jpg,rain
dataset\rain\1088.jpg,rain
balanced_augmented_dataset\rain\1088_aug_bal0.jpg,rain
balanced_augmented_dataset\rain\1088_aug_bal1.jpg,rain
dataset\rain\109.jpg,rain
dataset\rain\1090.jpg,rain
dataset\rain\11.jpg,rain
dataset\rain\110.jpg,rain
dataset\rain\1101.jpg,rain
dataset\rain\1103.jpg,rain
dataset\rain\1108.jpg,rain
dataset\rain\1114.jpg,rain
dataset\rain\1126.jpg,rain
dataset\rain\113.jpg,rain
dataset\rain\1136.jpg,rain
dataset\rain\1139.jpg,rain
dataset\rain\1140.jpg,rain
dataset\rain\1141.jpg,rain
dataset\rain\1144.jpg,rain
dataset\rain\1145.jpg,rain
dataset\rain\1146.jpg,rain
dataset\rain\1150.jpg,rain
dataset\rain\1153.jpg,rain
dataset\rain\1157.jpg,rain
dataset\rain\1161.jpg,rain
dataset\rain\1162.jpg,rain
dataset\rain\1163.jpg,rain
dataset\rain\1165.jpg,rain
dataset\rain\1168.jpg,rain
dataset\rain\117.jpg,rain
dataset\rain\1170.jpg,rain
dataset\rain\1171.jpg,rain
dataset\rain\1173.jpg,rain
dataset\rain\1175.jpg,rain
dataset\rain\1178.jpg,rain
dataset\rain\1180.jpg,rain
dataset\rain\1183.jpg,rain
dataset\rain\1185.jpg,rain
dataset\rain\119.jpg,rain
dataset\rain\1192.jpg,rain
dataset\rain\1196.jpg,rain
dataset\rain\1200.jpg,rain
dataset\rain\1207.jpg,rain
dataset\rain\1208.jpg,rain
dataset\rain\1210.jpg,rain
dataset\rain\1213.jpg,rain
dataset\rain\1215.jpg,rain
dataset\rain\1220.jpg,rain
dataset\rain\1222.jpg,rain
dataset\rain\1223.jpg,rain
dataset\rain\1226.jpg,rain
dataset\rain\1230.jpg,rain
dataset\rain\1233.jpg,rain
dataset\rain\1235.jpg,rain
