filepath,label,split
dataset/sandstorm/3532.jpg,sandstorm,train
dataset/glaze/6631.jpg,glaze,val
dataset/lightning/1969.jpg,lightning,test
dataset/dew/2430.jpg,dew,train
dataset/fogsmog/4691.jpg,fogsmog,train
dataset/lightning/1851.jpg,lightning,train
dataset/dew/2230.jpg,dew,train
dataset/fogsmog/4547.jpg,fogsmog,test
dataset/glaze/6290.jpg,glaze,val
dataset/sandstorm/3111.jpg,sandstorm,train
dataset/rime/5072.jpg,rime,train
dataset/rime/5335.jpg,rime,train
dataset/glaze/6423.jpg,glaze,train
dataset/fogsmog/4435.jpg,fogsmog,train
dataset/sandstorm/3040.jpg,sandstorm,test
dataset/dew/2539.jpg,dew,train
dataset/rime/4942.jpg,rime,test
dataset/rainbow/0614.jpg,rainbow,train
dataset/sandstorm/3238.jpg,sandstorm,train
dataset/rime/5162.jpg,rime,test
dataset/lightning/2059.jpg,lightning,train
dataset/rainbow/0812.jpg,rainbow,train
dataset/hail/0523.jpg,hail,train
dataset/hail/0396.jpg,hail,train
dataset/fogsmog/4464.jpg,fogsmog,train
dataset/snow/1351.jpg,snow,train
dataset/rainbow/0675.jpg,rainbow,train
dataset/sandstorm/3023.jpg,sandstorm,test
dataset/rime/5250.jpg,rime,train
dataset/fogsmog/4913.jpg,fogsmog,train
dataset/hail/0176.jpg,hail,train
dataset/fogsmog/4581.jpg,fogsmog,train
dataset/rime/5945.jpg,rime,train
dataset/fogsmog/4617.jpg,fogsmog,train
dataset/dew/2773.jpg,dew,train
dataset/hail/0397.jpg,hail,train
dataset/rime/5092.jpg,rime,train
dataset/rime/5571.jpg,rime,train
dataset/rime/5851.jpg,rime,train
dataset/dew/2399.jpg,dew,test
dataset/rime/5716.jpg,rime,test
dataset/rainbow/0700.jpg,rainbow,train
dataset/rain/1563.jpg,rain,test
dataset/dew/2593.jpg,dew,train
dataset/rime/5294.jpg,rime,test
dataset/glaze/6320.jpg,glaze,train
dataset/glaze/6685.jpg,glaze,train
dataset/dew/2619.jpg,dew,train
dataset/lightning/2153.jpg,lightning,train
dataset/lightning/1855.jpg,lightning,test
dataset/sandstorm/2989.jpg,sandstorm,train
dataset/fogsmog/4781.jpg,fogsmog,train
dataset/fogsmog/4228.jpg,fogsmog,train
dataset/sandstorm/2995.jpg,sandstorm,val
dataset/sandstorm/3409.jpg,sandstorm,val
dataset/rime/5553.jpg,rime,train
dataset/rime/5784.jpg,rime,test
dataset/sandstorm/3279.jpg,sandstorm,test
dataset/hail/0100.jpg,hail,train
dataset/frost/3991.jpg,frost,train
dataset/rainbow/0804.jpg,rainbow,train
dataset/rainbow/0752.jpg,rainbow,train
dataset/rime/5952.jpg,rime,train
dataset/fogsmog/4582.jpg,fogsmog,train
dataset/glaze/6357.jpg,glaze,train
dataset/sandstorm/3324.jpg,sandstorm,val
dataset/hail/0496.jpg,hail,val
dataset/snow/1066.jpg,snow,train
dataset/dew/2296.jpg,dew,test
dataset/rainbow/0598.jpg,rainbow,test
dataset/snow/1438.jpg,snow,val
dataset/glaze/6185.jpg,glaze,val
dataset/rime/6065.jpg,rime,train
dataset/rime/5457.jpg,rime,val
dataset/fogsmog/4285.jpg,fogsmog,train
dataset/fogsmog/4346.jpg,fogsmog,test
dataset/sandstorm/3598.jpg,sandstorm,train
dataset/rime/5745.jpg,rime,train
dataset/snow/1347.jpg,snow,train
dataset/fogsmog/4154.jpg,fogsmog,val
dataset/fogsmog/4208.jpg,fogsmog,train
dataset/rime/5732.jpg,rime,train
dataset/rime/5599.jpg,rime,train
dataset/dew/2767.jpg,dew,train
dataset/rime/5838.jpg,rime,train
dataset/snow/1098.jpg,snow,test
dataset/rime/5426.jpg,rime,test
dataset/rain/1429.jpg,rain,train
dataset/rime/5939.jpg,rime,train
dataset/rain/1497.jpg,rain,val
dataset/rime/6020.jpg,rime,test
dataset/snow/1386.jpg,snow,train
dataset/rime/5084.jpg,rime,test
dataset/fogsmog/4890.jpg,fogsmog,train
dataset/snow/1171.jpg,snow,train
dataset/dew/2668.jpg,dew,test
dataset/sandstorm/3108.jpg,sandstorm,train
dataset/dew/2406.jpg,dew,train
dataset/sandstorm/3302.jpg,sandstorm,test
dataset/glaze/6547.jpg,glaze,test
dataset/rime/5640.jpg,rime,test
dataset/rime/4952.jpg,rime,train
dataset/dew/2565.jpg,dew,train
dataset/rime/5884.jpg,rime,val
dataset/rime/5059.jpg,rime,test
dataset/fogsmog/4856.jpg,fogsmog,train
dataset/glaze/6119.jpg,glaze,train
dataset/rain/1626.jpg,rain,train
dataset/sandstorm/2975.jpg,sandstorm,train
dataset/dew/2386.jpg,dew,train
dataset/rainbow/0749.jpg,rainbow,train
dataset/frost/3903.jpg,frost,train
dataset/rime/5501.jpg,rime,train
dataset/rime/6032.jpg,rime,train
dataset/fogsmog/4189.jpg,fogsmog,train
dataset/frost/3927.jpg,frost,train
dataset/rime/5420.jpg,rime,test
dataset/rainbow/0814.jpg,rainbow,train
dataset/hail/0348.jpg,hail,train
dataset/snow/1335.jpg,snow,train
dataset/fogsmog/4750.jpg,fogsmog,train
dataset/dew/2527.jpg,dew,train
dataset/rainbow/0771.jpg,rainbow,train
dataset/rime/5526.jpg,rime,train
dataset/sandstorm/3507.jpg,sandstorm,train
dataset/fogsmog/4455.jpg,fogsmog,test
dataset/rain/131.jpg,rain,train
dataset/rime/5177.jpg,rime,train
dataset/hail/0091.jpg,hail,train
dataset/dew/2671.jpg,dew,train
dataset/rime/5999.jpg,rime,train
dataset/rainbow/0772.jpg,rainbow,test
dataset/rime/5689.jpg,rime,train
dataset/fogsmog/4117.jpg,fogsmog,train
dataset/frost/3800.jpg,frost,train
dataset/dew/2848.jpg,dew,train
dataset/snow/1034.jpg,snow,test
dataset/rime/5808.jpg,rime,train
dataset/rime/5780.jpg,rime,val
dataset/dew/2425.jpg,dew,test
dataset/rime/5712.jpg,rime,val
dataset/rainbow/0747.jpg,rainbow,test
dataset/rain/1773.jpg,rain,val
dataset/hail/0567.jpg,hail,train
dataset/glaze/6654.jpg,glaze,train
dataset/dew/2753.jpg,dew,test
dataset/rime/5768.jpg,rime,train
dataset/lightning/2165.jpg,lightning,train
dataset/sandstorm/3004.jpg,sandstorm,test
dataset/fogsmog/4898.jpg,fogsmog,test
dataset/rain/1262.jpg,rain,train
dataset/fogsmog/4442.jpg,fogsmog,train
dataset/frost/3835.jpg,frost,val
dataset/fogsmog/4900.jpg,fogsmog,test
dataset/snow/1147.jpg,snow,train
dataset/glaze/6278.jpg,glaze,train
dataset/lightning/1981.jpg,lightning,train
dataset/rime/5683.jpg,rime,train
dataset/hail/0339.jpg,hail,test
dataset/sandstorm/3450.jpg,sandstorm,train
dataset/rime/5493.jpg,rime,train
dataset/sandstorm/3475.jpg,sandstorm,train
dataset/rime/5638.jpg,rime,train
dataset/rain/1482.jpg,rain,train
dataset/sandstorm/3136.jpg,sandstorm,train
dataset/rime/5919.jpg,rime,test
dataset/dew/2511.jpg,dew,train
dataset/snow/1339.jpg,snow,train
dataset/hail/0431.jpg,hail,train
dataset/glaze/6522.jpg,glaze,train
dataset/dew/2262.jpg,dew,train
dataset/rain/1454.jpg,rain,train
dataset/fogsmog/4249.jpg,fogsmog,train
dataset/fogsmog/4541.jpg,fogsmog,train
dataset/lightning/1934.jpg,lightning,train
dataset/fogsmog/4195.jpg,fogsmog,train
dataset/sandstorm/3314.jpg,sandstorm,train
dataset/rainbow/0634.jpg,rainbow,train
dataset/lightning/2163.jpg,lightning,train
dataset/dew/2434.jpg,dew,test
dataset/frost/3983.jpg,frost,train
dataset/lightning/1938.jpg,lightning,train
dataset/frost/3854.jpg,frost,train
dataset/frost/3856.jpg,frost,train
dataset/frost/3945.jpg,frost,train
dataset/rainbow/0682.jpg,rainbow,train
dataset/fogsmog/4793.jpg,fogsmog,train
dataset/frost/3611.jpg,frost,train
dataset/lightning/1886.jpg,lightning,train
dataset/frost/3893.jpg,frost,train
dataset/hail/0465.jpg,hail,test
dataset/rime/5507.jpg,rime,train
dataset/frost/3776.jpg,frost,train
dataset/rime/5705.jpg,rime,train
dataset/fogsmog/4822.jpg,fogsmog,train
dataset/frost/3656.jpg,frost,train
dataset/dew/2684.jpg,dew,val
dataset/rainbow/0820.jpg,rainbow,test
dataset/rain/1162.jpg,rain,train
dataset/fogsmog/4859.jpg,fogsmog,test
dataset/hail/0557.jpg,hail,train
dataset/snow/0978.jpg,snow,val
dataset/rime/5097.jpg,rime,val
dataset/snow/1046.jpg,snow,test
dataset/frost/3914.jpg,frost,test
dataset/sandstorm/3275.jpg,sandstorm,val
dataset/hail/0018.jpg,hail,train
dataset/rime/5339.jpg,rime,train
dataset/dew/2568.jpg,dew,train
dataset/sandstorm/3093.jpg,sandstorm,train
dataset/hail/0189.jpg,hail,train
dataset/fogsmog/4275.jpg,fogsmog,test
dataset/dew/2307.jpg,dew,test
dataset/frost/3648.jpg,frost,train
dataset/sandstorm/3332.jpg,sandstorm,train
dataset/rime/5206.jpg,rime,test
dataset/fogsmog/4758.jpg,fogsmog,test
dataset/fogsmog/4279.jpg,fogsmog,train
dataset/snow/1402.jpg,snow,train
dataset/sandstorm/3329.jpg,sandstorm,test
dataset/snow/1103.jpg,snow,train
dataset/snow/0993.jpg,snow,train
dataset/frost/3980.jpg,frost,train
dataset/hail/0038.jpg,hail,train
dataset/rain/1581.jpg,rain,val
dataset/sandstorm/2932.jpg,sandstorm,train
dataset/frost/3986.jpg,frost,train
dataset/dew/2429.jpg,dew,train
dataset/rainbow/0656.jpg,rainbow,train
dataset/dew/2769.jpg,dew,train
dataset/rainbow/0626.jpg,rainbow,train
dataset/rime/5405.jpg,rime,test
dataset/snow/1370.jpg,snow,train
dataset/fogsmog/4615.jpg,fogsmog,train
dataset/hail/0069.jpg,hail,test
dataset/frost/3981.jpg,frost,train
dataset/rime/5216.jpg,rime,test
dataset/lightning/2029.jpg,lightning,train
dataset/fogsmog/4422.jpg,fogsmog,train
dataset/rime/5741.jpg,rime,test
dataset/snow/0929.jpg,snow,train
dataset/rime/5323.jpg,rime,train
dataset/rain/1463.jpg,rain,train
dataset/fogsmog/4803.jpg,fogsmog,train
dataset/rain/1254.jpg,rain,train
dataset/rime/6031.jpg,rime,train
dataset/lightning/1922.jpg,lightning,train
dataset/rain/1823.jpg,rain,train
dataset/glaze/6345.jpg,glaze,train
dataset/sandstorm/2952.jpg,sandstorm,train
dataset/rime/5214.jpg,rime,train
dataset/glaze/6219.jpg,glaze,val
dataset/sandstorm/3101.jpg,sandstorm,train
dataset/fogsmog/4353.jpg,fogsmog,val
dataset/fogsmog/4161.jpg,fogsmog,train
dataset/fogsmog/4193.jpg,fogsmog,train
dataset/sandstorm/3264.jpg,sandstorm,train
dataset/fogsmog/4542.jpg,fogsmog,train
dataset/sandstorm/3007.jpg,sandstorm,train
dataset/rime/5227.jpg,rime,train
dataset/fogsmog/4872.jpg,fogsmog,train
dataset/rime/5448.jpg,rime,train
dataset/rain/1279.jpg,rain,val
dataset/fogsmog/4124.jpg,fogsmog,train
dataset/frost/3989.jpg,frost,train
dataset/rain/1520.jpg,rain,train
dataset/dew/2212.jpg,dew,test
dataset/snow/1430.jpg,snow,val
dataset/sandstorm/3516.jpg,sandstorm,train
dataset/snow/1023.jpg,snow,train
dataset/fogsmog/4139.jpg,fogsmog,train
dataset/sandstorm/3146.jpg,sandstorm,train
dataset/fogsmog/4240.jpg,fogsmog,test
dataset/snow/1002.jpg,snow,train
dataset/fogsmog/4165.jpg,fogsmog,test
dataset/dew/2578.jpg,dew,val
dataset/frost/3716.jpg,frost,val
dataset/dew/2352.jpg,dew,train
dataset/sandstorm/2925.jpg,sandstorm,test
dataset/lightning/2160.jpg,lightning,train
dataset/rime/5773.jpg,rime,train
dataset/rime/6045.jpg,rime,test
dataset/snow/1170.jpg,snow,test
dataset/rime/5222.jpg,rime,test
dataset/rain/1456.jpg,rain,train
dataset/sandstorm/3374.jpg,sandstorm,train
dataset/sandstorm/3417.jpg,sandstorm,test
dataset/sandstorm/2990.jpg,sandstorm,test
dataset/rime/5417.jpg,rime,train
dataset/dew/2569.jpg,dew,train
dataset/frost/3880.jpg,frost,train
dataset/sandstorm/3363.jpg,sandstorm,val
dataset/lightning/2162.jpg,lightning,train
dataset/sandstorm/3594.jpg,sandstorm,train
dataset/snow/1019.jpg,snow,train
dataset/dew/2210.jpg,dew,train
dataset/rime/5858.jpg,rime,train
dataset/sandstorm/3071.jpg,sandstorm,train
dataset/rime/5644.jpg,rime,train
dataset/rain/1723.jpg,rain,train
dataset/rain/1364.jpg,rain,test
dataset/glaze/6110.jpg,glaze,train
dataset/frost/3972.jpg,frost,train
dataset/frost/3713.jpg,frost,train
dataset/snow/0849.jpg,snow,train
dataset/rime/5917.jpg,rime,train
dataset/glaze/6505.jpg,glaze,train
dataset/fogsmog/4132.jpg,fogsmog,train
dataset/dew/2878.jpg,dew,train
dataset/glaze/6329.jpg,glaze,train
dataset/rime/5070.jpg,rime,train
dataset/glaze/6661.jpg,glaze,train
dataset/snow/1428.jpg,snow,val
dataset/fogsmog/4300.jpg,fogsmog,train
dataset/sandstorm/3465.jpg,sandstorm,val
dataset/glaze/6266.jpg,glaze,train
dataset/rime/5393.jpg,rime,train
dataset/sandstorm/3565.jpg,sandstorm,val
dataset/lightning/2091.jpg,lightning,train
dataset/fogsmog/4102.jpg,fogsmog,test
dataset/rime/6033.jpg,rime,train
dataset/rime/5748.jpg,rime,test
dataset/frost/4047.jpg,frost,val
dataset/glaze/6377.jpg,glaze,val
dataset/snow/1123.jpg,snow,train
dataset/sandstorm/3044.jpg,sandstorm,test
dataset/hail/0056.jpg,hail,train
dataset/rime/5740.jpg,rime,val
dataset/rime/5325.jpg,rime,test
dataset/rime/4970.jpg,rime,test
dataset/fogsmog/4338.jpg,fogsmog,train
dataset/hail/0394.jpg,hail,train
dataset/frost/3883.jpg,frost,train
dataset/fogsmog/4709.jpg,fogsmog,train
dataset/fogsmog/4412.jpg,fogsmog,train
dataset/rime/5879.jpg,rime,train
dataset/dew/2364.jpg,dew,train
dataset/snow/1096.jpg,snow,train
dataset/lightning/2092.jpg,lightning,train
dataset/frost/3812.jpg,frost,train
dataset/fogsmog/4878.jpg,fogsmog,train
dataset/fogsmog/4217.jpg,fogsmog,train
dataset/hail/0302.jpg,hail,train
dataset/sandstorm/3095.jpg,sandstorm,test
dataset/lightning/2102.jpg,lightning,train
dataset/glaze/6636.jpg,glaze,test
dataset/frost/3788.jpg,frost,test
dataset/snow/0831.jpg,snow,test
dataset/rain/1458.jpg,rain,train
dataset/sandstorm/3035.jpg,sandstorm,test
dataset/fogsmog/4177.jpg,fogsmog,val
dataset/hail/0082.jpg,hail,train
dataset/rime/5300.jpg,rime,train
dataset/rime/5123.jpg,rime,val
dataset/fogsmog/4801.jpg,fogsmog,train
dataset/dew/2637.jpg,dew,train
dataset/rime/5032.jpg,rime,train
dataset/hail/0358.jpg,hail,train
dataset/sandstorm/3286.jpg,sandstorm,train
dataset/hail/0144.jpg,hail,train
dataset/sandstorm/2938.jpg,sandstorm,train
dataset/sandstorm/3389.jpg,sandstorm,train
dataset/rime/5296.jpg,rime,train
dataset/hail/0085.jpg,hail,train
dataset/fogsmog/4869.jpg,fogsmog,test
dataset/rime/5353.jpg,rime,test
dataset/fogsmog/4476.jpg,fogsmog,train
dataset/dew/2811.jpg,dew,val
dataset/snow/0917.jpg,snow,test
dataset/rime/5077.jpg,rime,train
dataset/sandstorm/3201.jpg,sandstorm,train
dataset/dew/2561.jpg,dew,train
dataset/hail/0150.jpg,hail,train
dataset/fogsmog/4796.jpg,fogsmog,train
dataset/rime/6023.jpg,rime,train
dataset/rain/1283.jpg,rain,train
dataset/rain/1606.jpg,rain,val
dataset/lightning/1837.jpg,lightning,train
dataset/hail/0507.jpg,hail,val
dataset/hail/0334.jpg,hail,test
dataset/rain/1566.jpg,rain,train
dataset/hail/0564.jpg,hail,val
dataset/glaze/6107.jpg,glaze,train
dataset/glaze/6103.jpg,glaze,val
dataset/rain/1666.jpg,rain,train
dataset/rime/5468.jpg,rime,train
dataset/rime/5914.jpg,rime,train
dataset/hail/0487.jpg,hail,train
dataset/rime/4968.jpg,rime,train
dataset/rime/5027.jpg,rime,train
dataset/sandstorm/3216.jpg,sandstorm,train
dataset/glaze/6393.jpg,glaze,train
dataset/rime/5344.jpg,rime,test
dataset/fogsmog/4090.jpg,fogsmog,test
dataset/fogsmog/4254.jpg,fogsmog,train
dataset/snow/1208.jpg,snow,train
dataset/rime/5487.jpg,rime,train
dataset/glaze/6644.jpg,glaze,train
dataset/fogsmog/4564.jpg,fogsmog,train
dataset/rain/1744.jpg,rain,train
dataset/rime/5690.jpg,rime,test
dataset/frost/3928.jpg,frost,train
dataset/fogsmog/4203.jpg,fogsmog,train
dataset/glaze/6273.jpg,glaze,test
dataset/lightning/1958.jpg,lightning,train
dataset/snow/1259.jpg,snow,train
dataset/glaze/6389.jpg,glaze,val
dataset/sandstorm/3295.jpg,sandstorm,train
dataset/rain/1161.jpg,rain,train
dataset/rain/1288.jpg,rain,train
dataset/rime/5330.jpg,rime,test
dataset/frost/3601.jpg,frost,train
dataset/fogsmog/4626.jpg,fogsmog,test
dataset/glaze/6114.jpg,glaze,test
dataset/hail/0536.jpg,hail,test
dataset/fogsmog/4852.jpg,fogsmog,train
dataset/dew/2468.jpg,dew,train
dataset/rime/5179.jpg,rime,train
dataset/fogsmog/4126.jpg,fogsmog,val
dataset/fogsmog/4430.jpg,fogsmog,train
dataset/glaze/6515.jpg,glaze,test
dataset/sandstorm/3309.jpg,sandstorm,train
dataset/fogsmog/4539.jpg,fogsmog,train
dataset/rain/1819.jpg,rain,train
dataset/sandstorm/2908.jpg,sandstorm,train
dataset/frost/3606.jpg,frost,test
dataset/hail/0357.jpg,hail,train
dataset/hail/0249.jpg,hail,train
dataset/hail/0263.jpg,hail,test
dataset/rainbow/0709.jpg,rainbow,test
dataset/fogsmog/4477.jpg,fogsmog,train
dataset/glaze/6587.jpg,glaze,test
dataset/fogsmog/4666.jpg,fogsmog,train
dataset/hail/0151.jpg,hail,train
dataset/fogsmog/4908.jpg,fogsmog,test
dataset/glaze/6331.jpg,glaze,train
dataset/lightning/2014.jpg,lightning,train
dataset/sandstorm/3228.jpg,sandstorm,train
dataset/rain/1489.jpg,rain,train
dataset/rime/5965.jpg,rime,train
dataset/dew/2727.jpg,dew,test
dataset/lightning/1959.jpg,lightning,test
dataset/dew/2237.jpg,dew,train
dataset/glaze/6251.jpg,glaze,train
dataset/rime/5610.jpg,rime,test
dataset/fogsmog/4079.jpg,fogsmog,train
dataset/glaze/6187.jpg,glaze,train
dataset/snow/1300.jpg,snow,test
dataset/fogsmog/4719.jpg,fogsmog,val
dataset/rime/5180.jpg,rime,train
dataset/fogsmog/4583.jpg,fogsmog,train
dataset/rime/5316.jpg,rime,train
dataset/fogsmog/4149.jpg,fogsmog,train
dataset/lightning/1838.jpg,lightning,train
dataset/lightning/2109.jpg,lightning,train
dataset/fogsmog/4717.jpg,fogsmog,test
dataset/hail/0208.jpg,hail,test
dataset/rain/124.jpg,rain,train
dataset/fogsmog/4310.jpg,fogsmog,train
dataset/rime/6002.jpg,rime,train
dataset/lightning/2009.jpg,lightning,train
dataset/glaze/6418.jpg,glaze,test
dataset/rime/5876.jpg,rime,test
dataset/glaze/6536.jpg,glaze,train
dataset/fogsmog/4273.jpg,fogsmog,test
dataset/hail/0247.jpg,hail,train
dataset/rime/5423.jpg,rime,val
dataset/rain/1652.jpg,rain,train
dataset/rainbow/0694.jpg,rainbow,train
dataset/dew/2263.jpg,dew,train
dataset/rime/5156.jpg,rime,train
dataset/hail/0570.jpg,hail,train
dataset/rime/5941.jpg,rime,train
dataset/dew/2536.jpg,dew,train
dataset/fogsmog/4520.jpg,fogsmog,train
dataset/fogsmog/4265.jpg,fogsmog,train
dataset/hail/0003.jpg,hail,train
dataset/fogsmog/4304.jpg,fogsmog,val
dataset/rain/1685.jpg,rain,test
dataset/frost/4050.jpg,frost,train
dataset/dew/2855.jpg,dew,train
dataset/rain/1785.jpg,rain,val
dataset/glaze/6246.jpg,glaze,test
dataset/rime/5261.jpg,rime,train
dataset/rain/1475.jpg,rain,train
dataset/sandstorm/3158.jpg,sandstorm,train
dataset/sandstorm/3266.jpg,sandstorm,test
dataset/hail/0353.jpg,hail,train
dataset/frost/3859.jpg,frost,train
dataset/sandstorm/3576.jpg,sandstorm,train
dataset/sandstorm/3388.jpg,sandstorm,test
dataset/rime/5232.jpg,rime,train
dataset/rain/1787.jpg,rain,train
dataset/dew/2353.jpg,dew,train
dataset/fogsmog/4361.jpg,fogsmog,val
dataset/dew/2716.jpg,dew,train
dataset/rime/5804.jpg,rime,train
dataset/rime/5276.jpg,rime,test
dataset/rainbow/0787.jpg,rainbow,train
dataset/rime/5518.jpg,rime,train
dataset/snow/1412.jpg,snow,train
dataset/glaze/6141.jpg,glaze,train
dataset/fogsmog/4912.jpg,fogsmog,train
dataset/rain/1207.jpg,rain,test
dataset/rainbow/0725.jpg,rainbow,train
dataset/rain/1600.jpg,rain,test
dataset/dew/2624.jpg,dew,train
dataset/rain/1820.jpg,rain,val
dataset/glaze/6385.jpg,glaze,train
dataset/rime/5432.jpg,rime,train
dataset/rainbow/0702.jpg,rainbow,test
dataset/dew/2595.jpg,dew,train
dataset/fogsmog/4902.jpg,fogsmog,train
dataset/dew/2396.jpg,dew,train
dataset/sandstorm/2927.jpg,sandstorm,train
dataset/lightning/2151.jpg,lightning,train
dataset/fogsmog/4505.jpg,fogsmog,val
dataset/rime/5631.jpg,rime,test
dataset/dew/2761.jpg,dew,train
dataset/glaze/6314.jpg,glaze,train
dataset/sandstorm/3433.jpg,sandstorm,test
dataset/lightning/2202.jpg,lightning,train
dataset/rainbow/0796.jpg,rainbow,test
dataset/hail/0560.jpg,hail,val
dataset/rime/5837.jpg,rime,train
dataset/snow/0896.jpg,snow,train
dataset/rime/6086.jpg,rime,train
dataset/hail/0115.jpg,hail,train
dataset/frost/3898.jpg,frost,train
dataset/dew/2411.jpg,dew,train
dataset/frost/3631.jpg,frost,train
dataset/glaze/6140.jpg,glaze,val
dataset/snow/1307.jpg,snow,train
dataset/rainbow/0596.jpg,rainbow,test
dataset/lightning/2082.jpg,lightning,train
dataset/snow/0857.jpg,snow,train
dataset/frost/3692.jpg,frost,test
dataset/rime/5117.jpg,rime,train
dataset/rain/1601.jpg,rain,val
dataset/hail/0347.jpg,hail,train
dataset/sandstorm/3566.jpg,sandstorm,test
dataset/fogsmog/4729.jpg,fogsmog,test
dataset/sandstorm/2911.jpg,sandstorm,test
dataset/rain/1625.jpg,rain,val
dataset/dew/2706.jpg,dew,train
dataset/frost/3787.jpg,frost,train
dataset/sandstorm/3441.jpg,sandstorm,train
dataset/sandstorm/3369.jpg,sandstorm,train
dataset/dew/2808.jpg,dew,val
dataset/snow/1198.jpg,snow,train
dataset/sandstorm/3271.jpg,sandstorm,test
dataset/frost/3806.jpg,frost,train
dataset/rime/5258.jpg,rime,train
dataset/fogsmog/4382.jpg,fogsmog,test
dataset/sandstorm/3076.jpg,sandstorm,train
dataset/dew/2893.jpg,dew,train
dataset/rain/1394.jpg,rain,train
dataset/snow/1060.jpg,snow,train
dataset/dew/2807.jpg,dew,train
dataset/fogsmog/4598.jpg,fogsmog,train
dataset/dew/2228.jpg,dew,train
dataset/rain/1522.jpg,rain,train
dataset/sandstorm/3126.jpg,sandstorm,val
dataset/frost/4069.jpg,frost,train
dataset/rain/1672.jpg,rain,train
dataset/rime/5348.jpg,rime,train
dataset/dew/2726.jpg,dew,test
dataset/glaze/6622.jpg,glaze,train
dataset/snow/1264.jpg,snow,train
dataset/rime/5899.jpg,rime,train
dataset/glaze/6205.jpg,glaze,test
dataset/sandstorm/3415.jpg,sandstorm,train
dataset/frost/4015.jpg,frost,train
dataset/hail/0320.jpg,hail,train
dataset/glaze/6105.jpg,glaze,train
dataset/frost/3846.jpg,frost,train
dataset/rime/5918.jpg,rime,test
dataset/dew/2574.jpg,dew,train
dataset/dew/2229.jpg,dew,train
dataset/dew/2295.jpg,dew,val
dataset/frost/3910.jpg,frost,train
dataset/hail/0027.jpg,hail,train
dataset/glaze/6235.jpg,glaze,train
dataset/fogsmog/4648.jpg,fogsmog,test
dataset/rainbow/0613.jpg,rainbow,train
dataset/hail/0391.jpg,hail,train
dataset/rime/4933.jpg,rime,train
dataset/snow/0897.jpg,snow,train
dataset/fogsmog/4225.jpg,fogsmog,test
dataset/snow/1280.jpg,snow,train
dataset/rime/5864.jpg,rime,train
dataset/rime/5767.jpg,rime,train
dataset/fogsmog/4234.jpg,fogsmog,test
dataset/dew/2335.jpg,dew,test
dataset/dew/2393.jpg,dew,test
dataset/dew/2427.jpg,dew,train
dataset/fogsmog/4156.jpg,fogsmog,train
dataset/fogsmog/4673.jpg,fogsmog,train
dataset/rime/6083.jpg,rime,test
dataset/rime/6062.jpg,rime,train
dataset/snow/1348.jpg,snow,train
dataset/sandstorm/3398.jpg,sandstorm,train
dataset/sandstorm/3392.jpg,sandstorm,val
dataset/dew/2801.jpg,dew,val
dataset/rime/5795.jpg,rime,train
dataset/rain/1502.jpg,rain,val
dataset/rime/5552.jpg,rime,train
dataset/fogsmog/4807.jpg,fogsmog,test
dataset/rain/1477.jpg,rain,train
dataset/lightning/2056.jpg,lightning,test
dataset/fogsmog/4347.jpg,fogsmog,train
dataset/rime/5565.jpg,rime,train
dataset/rime/5543.jpg,rime,test
dataset/rime/5080.jpg,rime,train
dataset/frost/3969.jpg,frost,train
dataset/rime/5954.jpg,rime,val
dataset/lightning/1972.jpg,lightning,train
dataset/rime/5942.jpg,rime,train
dataset/rime/5870.jpg,rime,train
dataset/rain/1438.jpg,rain,train
dataset/glaze/6696.jpg,glaze,train
dataset/fogsmog/4075.jpg,fogsmog,train
dataset/glaze/6519.jpg,glaze,test
dataset/glaze/6174.jpg,glaze,train
dataset/rain/1824.jpg,rain,train
dataset/rime/5093.jpg,rime,val
dataset/glaze/6202.jpg,glaze,train
dataset/rime/5133.jpg,rime,test
dataset/dew/2333.jpg,dew,train
dataset/dew/2525.jpg,dew,train
dataset/dew/2879.jpg,dew,train
dataset/rain/1519.jpg,rain,train
dataset/rime/5318.jpg,rime,train
dataset/lightning/1895.jpg,lightning,train
dataset/sandstorm/3547.jpg,sandstorm,train
dataset/dew/2550.jpg,dew,train
dataset/rime/5247.jpg,rime,val
dataset/sandstorm/3128.jpg,sandstorm,train
dataset/hail/0294.jpg,hail,val
dataset/lightning/1984.jpg,lightning,val
dataset/rime/5207.jpg,rime,train
dataset/sandstorm/3501.jpg,sandstorm,train
dataset/rime/5816.jpg,rime,train
dataset/glaze/6714.jpg,glaze,train
dataset/rime/5539.jpg,rime,train
dataset/rime/5523.jpg,rime,train
dataset/glaze/6398.jpg,glaze,train
dataset/frost/4043.jpg,frost,train
dataset/rime/5922.jpg,rime,train
dataset/sandstorm/3498.jpg,sandstorm,train
dataset/sandstorm/3352.jpg,sandstorm,test
dataset/frost/3821.jpg,frost,train
dataset/rime/5521.jpg,rime,train
dataset/glaze/6303.jpg,glaze,test
dataset/glaze/6417.jpg,glaze,train
dataset/rime/5473.jpg,rime,test
dataset/sandstorm/3065.jpg,sandstorm,test
dataset/glaze/6197.jpg,glaze,test
dataset/rime/4965.jpg,rime,train
dataset/lightning/1949.jpg,lightning,train
dataset/hail/0065.jpg,hail,train
dataset/glaze/6286.jpg,glaze,train
dataset/fogsmog/4374.jpg,fogsmog,train
dataset/sandstorm/3384.jpg,sandstorm,train
dataset/rime/6079.jpg,rime,test
dataset/hail/0005.jpg,hail,train
dataset/dew/2279.jpg,dew,train
dataset/rime/5475.jpg,rime,train
